id,lat,long,village,bed_hygiene,bird_nests_inside,chicken_coop_location,bedroom_clutter,dark_main_room,floor_type,construction_pile_type,firewood_location,grain_storage_in_house,house_age,house_hygiene,kitchen_location,land_for_agriculture,num_humans,num_chickens,num_dogs,num_pigs,sign_animals,sign_rats,condition_bedroom_wall,condition_house_wall,material_house_wall,material_roof,windows_in_bedroom,dist_perim,density,infestation,truth
203_Guayabo,582.9953711724407,87.56661588618839,Guayabo,buena,no,no,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,buena,adentro_casa,owned,7,12,2,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,666.2558900332092,1,0,0
203A_Guayabo,582.9860482176332,87.57541296437687,Guayabo,buena,si,afuera_casa,no_acumula,si,ladrillo,ninguno,adentro_casa,no,2_to_6,buena,adentro_casa,no,3,12,1,0,FALSE,FALSE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,647.583966215388,1,0,0
204_Guayabo,583.0620713110034,87.63792707835492,Guayabo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,11,12,3,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,TRUE,405.9748719948566,5,1,1
205_Guayabo,583.0626525546485,87.64514117842431,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,directly_outside,si,7_or_more,mala,adentro_casa,owned,5,6,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,390.14295385946383,5,0,0
206_Guayabo,583.0937565957022,87.64503600385837,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,directly_outside,si,7_or_more,mala,adentro_casa,no,4,2,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,331.19422604245045,6,0,0
207_Guayabo,583.128443780182,87.61521279443488,Guayabo,mala,si,adj_inside,no_acumula,si,tierra,wood_ceram_metal,ninguno,no,7_or_more,mala,adentro_casa,no,4,15,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,293.42691709845496,3,0,0
208_Guayabo,583.1425331768073,87.59817519432904,Guayabo,buena,no,adj_inside,si_acumula,no,tierra,adobe_clay,directly_outside,si,7_or_more,buena,adentro_casa,no,5,22,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,258.82436892930303,6,0,0
210_Guayabo,583.1525221517096,87.59219837225112,Guayabo,buena,no,no,no_acumula,si,tierra,ninguno,directly_outside,si,7_or_more,buena,adentro_casa,owned,3,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,232.6695358029485,6,0,0
210A_Guayabo,583.152476873087,87.5921761258155,Guayabo,mala,no,no,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,5,2,5,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,232.8012112201664,6,0,0
211_Guayabo,583.1735949480216,87.59536205204967,Guayabo,mala,no,afuera_casa,si_acumula,no,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,owned,6,2,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,173.29923563274073,5,0,0
212_Guayabo,583.1775881698128,87.59103861912635,Guayabo,buena,no,no,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,6,4,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,163.35779021436957,5,0,0
213_Guayabo,583.172065466068,87.61796914995952,Guayabo,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,8,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,171.53604913944392,7,0,0
214_Guayabo,583.2104546299705,87.67404719917985,Guayabo,buena,no,afuera_casa,si_acumula,si,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,5,11,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98322878516703,0,0,0
215_Guayabo,583.1645232355999,87.63961633927414,Guayabo,mala,no,no,no_acumula,si,ladrillo,ninguno,directly_outside,si,7_or_more,buena,adentro_casa,owned,10,8,2,0,TRUE,TRUE,deterioradas,buen_estado,adobe,vegetal_clay,TRUE,186.7283362614964,3,0,0
215A_Guayabo,583.1645229846333,87.63945503278073,Guayabo,buena,no,no,no_acumula,no,tierra,ninguno,ninguno,si,one_or_less,buena,afuera_casa,no,2,0,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,FALSE,186.7719250683807,3,0,0
216_Guayabo,583.1537288937496,87.66283385057342,Guayabo,buena,no,no,si_acumula,no,ladrillo,ninguno,ninguno,si,2_to_6,buena,adentro_casa,rented,7,6,2,0,TRUE,FALSE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,180.78889608506935,3,0,0
216A_Guayabo,583.1193987343837,87.66035427586421,Guayabo,buena,no,adj_inside,si_acumula,no,tierra,wood_ceram_metal,afuera_casa,si,2_to_6,buena,afuera_casa,owned,6,25,3,0,FALSE,TRUE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,251.1503824922413,4,0,0
217_Guayabo,583.0895428679447,87.67036249903184,Guayabo,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,1,2,2,0,TRUE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,287.5095943457202,6,0,0
217A_Guayabo,583.0974758022666,87.6691098385481,Guayabo,mala,no,no,no_acumula,si,tierra,ninguno,adentro_casa,no,one_or_less,buena,adentro_casa,no,3,10,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,274.97733892615685,6,0,0
218_Guayabo,583.0781450138314,87.68533737171929,Guayabo,mala,no,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,rented,6,10,2,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,278.6210192013662,5,1,1
219_Guayabo,583.0679762515357,87.70345687671232,Guayabo,buena,si,afuera_casa,no_acumula,no,tierra,ninguno,directly_outside,si,2_to_6,mala,adentro_casa,rented,4,5,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,250.94941898501412,2,0,0
220_Guayabo,583.0722017111724,87.680472620186407,Guayabo,buena,no,no,no_acumula,si,ladrillo,ninguno,directly_outside,si,2_to_6,buena,afuera_casa,owned,7,15,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,299.8563982352641,6,0,0
222_Guayabo,583.0844676360675,87.77358491109266,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,8,12,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.99908589827355,1,0,0
223_Guayabo,583.1096534241586,87.76797408856538,Guayabo,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,no,2_to_6,mala,adentro_casa,owned,3,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.982384257832855,1,1,1
224A_Guayabo,583.0789897820588,87.66080225975183,Guayabo,buena,si,adj_inside,si_acumula,si,tierra,wood_ceram_metal,directly_outside,si,2_to_6,mala,adentro_casa,owned,5,4,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,327.0983243146736,8,0,0
225_Guayabo,583.047268676767,87.66575948679753,Guayabo,mala,si,afuera_casa,si_acumula,no,tierra,ninguno,directly_outside,si,one_or_less,mala,adentro_casa,owned,6,12,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,365.76447425941006,5,0,0
225A_Guayabo,583.039390150901,87.65508626110702,Guayabo,buena,no,no,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,no,2,3,1,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,399.42837390464734,3,0,0
226_Guayabo,583.005924094395,87.631437528862,Guayabo,buena,si,adj_inside,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,6,20,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,483.20290907165736,3,0,0
227_Guayabo,582.9986568112367,87.63143586726173,Guayabo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,1,6,0,0,FALSE,FALSE,buen_estado,deterioradas,brick_block_oth,alum_cement,FALSE,487.3769320227259,3,0,0
227A_Guayabo,582.9673271207408,87.65277206936217,Guayabo,buena,no,adj_inside,no_acumula,no,ladrillo,adobe_clay,adentro_casa,no,one_or_less,buena,adentro_casa,owned,3,4,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,FALSE,447.09237371985546,3,0,0
228_Guayabo,582.983334484681,87.64596447339588,Guayabo,mala,no,afuera_casa,si_acumula,no,ladrillo,wood_ceram_metal,afuera_casa,si,7_or_more,mala,adentro_casa,owned,2,8,3,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,456.4968554229919,4,0,0
230A_Guayabo,582.9389520471236,87.64870269757117,Guayabo,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,owned,5,15,1,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,474.4837149678695,3,0,0
231_Guayabo,582.898254402617,87.68281511096373,Guayabo,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,5,0,1,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,404.6878483603454,9,0,0
233_Guayabo,582.9067572947698,87.69229776450264,Guayabo,mala,si,adj_inside,si_acumula,si,ladrillo,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,5,7,3,0,TRUE,FALSE,buen_estado,deterioradas,brick_block_oth,alum_cement,TRUE,373.91663953248,8,1,1
233A_Guayabo,582.9081226322943,87.68900849978661,Guayabo,buena,si,adj_inside,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,adentro_casa,rented,4,6,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,382.1147846310018,8,0,0
234_Guayabo,582.908888855514,87.67736892521626,Guayabo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,1,6,2,0,TRUE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,413.4575587725533,8,0,0
237_Guayabo,582.9170176085678,87.72602352701813,Guayabo,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,no,one_or_less,buena,adentro_casa,no,10,20,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,275.94023822925163,5,1,1
237A_Guayabo,582.90501130508585,87.73430005445091,Guayabo,buena,no,no,no_acumula,si,tierra,wood_ceram_metal,directly_outside,no,one_or_less,buena,adentro_casa,owned,4,7,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,260.22922947407994,4,1,1
238_Guayabo,582.9077454495009,87.72882862569953,Guayabo,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,no,7_or_more,buena,adentro_casa,rented,2,3,4,0,FALSE,TRUE,buen_estado,deterioradas,adobe,alum_cement,TRUE,273.60054093663433,4,0,0
239_Guayabo,582.8966414723083,87.70940966416651,Guayabo,buena,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,3,4,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,332.9956163663313,10,0,0
240_Guayabo,582.8927723854879,87.70515281183273,Guayabo,buena,si,adj_inside,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,buena,adentro_casa,owned,10,23,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,346.83896910281703,10,1,1
241_Guayabo,582.8789660315142,87.69417290241854,Guayabo,mala,si,afuera_casa,si_acumula,si,ladrillo,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,3,6,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,384.7412777202759,13,1,1
242_Guayabo,582.853738373626,87.7053195661096,Guayabo,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,no,7_or_more,buena,adentro_casa,no,2,5,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,368.77877043272105,6,0,0
243A_Guayabo,582.8536762389242,87.71034452090096,Guayabo,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,owned,3,0,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,355.09355396710623,4,0,0
244_Guayabo,582.873154083764,87.68356506991594,Guayabo,buena,si,no,si_acumula,no,tierra,ninguno,directly_outside,no,7_or_more,buena,adentro_casa,owned,3,15,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,417.04095263674856,13,1,1
245_Guayabo,582.8625944573616,87.68107558638269,Guayabo,buena,no,no,si_acumula,si,tierra,ninguno,afuera_casa,no,7_or_more,buena,adentro_casa,owned,8,8,1,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,429.8970139113586,9,0,0
250_Guayabo,582.7212626967716,87.849900424584,Guayabo,mala,no,no,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,afuera_casa,owned,4,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98272149328986,0,1,1
1_Paternito,740.2149312312297,116.00818638232882,Paternito,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,no,5,10,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,261.3565474922153,2,1,1
2A_Paternito,740.2177900734421,115.97963333448673,Paternito,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,owned,8,6,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,200.46590470935513,2,0,0
3_Paternito,740.2419843292289,115.99119232919229,Paternito,buena,si,no,si_acumula,no,tierra,adobe_clay,adentro_casa,si,2_to_6,mala,afuera_casa,owned,8,9,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,205.27854494404215,2,0,0
5_Paternito,740.249729152282,116.06224825166949,Paternito,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,5,15,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,345.18122736338586,0,0,0
9_Paternito,740.3573078997199,116.12252917742052,Paternito,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,si,2_to_6,mala,afuera_casa,owned,9,8,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,384.8306239169048,2,1,1
9A_Paternito,740.3667211459154,116.19148543047073,Paternito,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,owned,8,27,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,519.1146403882802,1,1,1
9B_Paternito,740.3249688873254,116.17082894446702,Paternito,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,2_to_6,mala,afuera_casa,no,13,6,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,488.6564762508228,5,0,0
11_Paternito,740.70841678462,116.09327663495408,Paternito,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,7,5,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98358780431009,0,1,1
11A_Paternito,740.4683540503986,116.17783097673141,Paternito,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,2,0,6,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,411.5386904550002,0,1,1
12_Paternito,740.3205620128131,116.10490043708658,Paternito,mala,no,adj_inside,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,afuera_casa,rented,9,9,1,2,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,377.3710814853251,2,0,0
12A_Paternito,740.3312894513169,116.12632888808477,Paternito,mala,si,no,no_acumula,si,tierra,ninguno,afuera_casa,si,one_or_less,mala,afuera_casa,owned,8,3,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,412.9952260583544,3,0,0
14_Paternito,740.6553933997432,116.19017419371694,Paternito,mala,si,adj_inside,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,3,12,2,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,212.618978952568,1,0,0
15_Paternito,740.6520041222914,116.19302027981858,Paternito,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,10,20,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,221.31325306916295,1,1,1
20_Paternito,740.2956028128498,116.17274755498472,Paternito,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,9,22,3,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,428.1722056580125,4,0,0
20A_Paternito,740.3363113982656,116.20884667841068,Paternito,mala,si,no,si_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,mala,adentro_casa,owned,4,0,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,476.6711987129431,2,0,0
21A_Paternito,740.2906276417114,116.1629657977749,Paternito,mala,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,3,7,3,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,427.142175936918,3,0,0
22_Paternito,740.2796122098007,116.17234463253145,Paternito,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,buena,adentro_casa,owned,3,0,1,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,396.5571497201786,4,1,1
24_Paternito,740.2742036976967,116.2064599444912,Paternito,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,2,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,354.6273704812898,5,0,0
26_Paternito,740.2872924631586,116.24749771112222,Paternito,buena,si,afuera_casa,si_acumula,si,ladrillo,ninguno,afuera_casa,si,7_or_more,buena,adentro_casa,owned,10,12,4,0,TRUE,TRUE,buen_estado,deterioradas,adobe,vegetal_clay,TRUE,343.3805500212644,8,0,0
26B_Paternito,740.3274136555295,116.26420449232478,Paternito,mala,no,no,no_acumula,si,tierra,adobe_clay,ninguno,no,2_to_6,mala,adentro_casa,rented,8,0,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,408.3900414782912,3,0,0
27_Paternito,740.380169934936,116.26732520895047,Paternito,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,2,11,4,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,511.0608902506773,0,1,1
28_Paternito,740.3897451839581,116.32105092101877,Paternito,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,mala,afuera_casa,owned,8,2,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,481.21566037550974,4,0,0
29_Paternito,740.3713236288316,116.31688679970235,Paternito,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,3,9,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,448.16862143386385,3,1,1
30_Paternito,740.377180073974,116.32359885603559,Paternito,mala,no,no,no_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,5,11,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,453.7607617240835,4,0,0
31_Paternito,740.3929346554919,116.33551366229041,Paternito,mala,si,no,si_acumula,si,tierra,ninguno,afuera_casa,no,7_or_more,mala,afuera_casa,no,5,3,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,474.40520443469745,4,1,1
32_Paternito,740.4078447824322,116.3549893121932,Paternito,buena,no,no,si_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,buena,adentro_casa,no,2,5,6,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,486.4653682431994,3,1,1
32B_Paternito,740.4621890605665,116.37586435350043,Paternito,mala,si,no,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,rented,10,2,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,564.0104888289393,0,1,1
33_Paternito,740.3512691375786,116.3933953068601,Paternito,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,11,17,4,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,338.2841519047853,2,1,1
33A_Paternito,740.3397778267283,116.36330226603118,Paternito,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,5,18,2,1,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,342.74469501175815,1,1,1
35A_Paternito,740.3669628770978,116.41644823136079,Paternito,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,6,14,4,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,348.6492196150143,2,1,1
35B_Paternito,740.3683737359817,116.44106742386064,Paternito,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,owned,3,24,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,316.51805165758907,3,0,0
35C_Paternito,740.4111175508954,116.44887702941358,Paternito,mala,no,no,no_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,buena,adentro_casa,rented,3,1,1,0,FALSE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,369.17377271317577,1,0,0
36_Paternito,740.4884197979331,116.52038860784052,Paternito,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,7,4,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,328.78382779681755,5,1,1
36A_Paternito,740.5058547598222,116.5380164821175,Paternito,mala,si,adj_inside,no_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,owned,5,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,316.9021203724027,3,1,1
36C_Paternito,740.4656884510904,116.53333911736755,Paternito,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,si,2_to_6,mala,adentro_casa,rented,4,27,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,277.8226747127905,5,1,1
37_Paternito,740.4871934704836,116.56453576462378,Paternito,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,rented,9,10,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,245.68439776676595,7,1,1
38_Paternito,740.5161665153926,116.59780030326081,Paternito,mala,si,no,si_acumula,no,tierra,ninguno,ninguno,si,2_to_6,mala,afuera_casa,rented,6,12,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,204.0834411323259,7,1,1
39_Paternito,740.5229826360534,116.58720978480986,Paternito,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,no,one_or_less,mala,adentro_casa,owned,3,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,217.621211430978,6,1,1
41A_Paternito,740.5032018661185,116.63645150865253,Paternito,mala,si,no,no_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,owned,7,2,4,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,131.71190075939185,5,1,1
42_Paternito,740.5185634679294,116.61587446463535,Paternito,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,owned,2,6,1,0,TRUE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,166.5201599856312,6,0,0
